-103.24,-108.37,-98.82
142.67,-107.13,-95.34
98.17,-73.34,-87.24
64.67,-71.94,-79.99
19.35,-70.01,-75.25
1.67,-68.42,-71.33
-9.40,-67.30,-68.09
-20.90,-66.14,-67.30
-30.46,-65.86,-68.42
-40.57,-66.84,-71.73
-51.56,-68.47,-77.30
-68.23,-70.16,-88.57
-92.22,-109.12,-104.10
-127.37,-109.63,-124.20
-143.93,-110.69,-135.85
-154.09,-111.48,-144.95
-160.16,-111.02,-147.86
-164.28,-109.20,-144.60
-159.30,-107.82,-132.45
-147.57,-107.78,-121.99
-115.67,-109.14,-109.31
-67.75,-69.19,-89.08
-45.53,-63.01,-73.94
-34.82,-57.60,-66.54
-20.47,-52.31,-58.08
-11.83,-49.56,-52.33
-11.78,-49.17,-50.90
-17.75,-52.29,-54.47
-30.13,-59.08,-63.02
-60.92,-68.13,-84.12
-97.10,-108.34,-111.43
-123.65,-108.50,-134.60
-141.25,-110.98,-147.59
-143.51,-111.14,-146.91
-146.86,-109.81,-141.36
-149.95,-108.47,-134.96
-126.45,-105.39,-115.28
-77.95,-106.10,-93.08
-57.73,-67.86,-77.67
-51.45,-63.36,-73.08
-45.62,-60.33,-68.29
-40.83,-57.93,-63.55
-39.71,-56.36,-62.39
-40.04,-55.30,-63.00
-42.85,-56.89,-65.61
-49.42,-62.09,-70.34
-59.32,-67.54,-78.47
169.25,-177.44,-178.89
-94.41,-105.95,-118.74
-104.08,-106.27,-134.06
-110.49,-107.31,-142.67
-112.19,-107.95,-141.99
-112.44,-107.98,-135.72
-111.28,-107.66,-128.45
-106.80,-107.28,-118.56
-67.60,-71.48,-86.38
-58.36,-68.92,-78.63
-52.87,-65.75,-74.52
-49.22,-62.99,-72.44
-46.22,-61.50,-70.93
-44.32,-61.30,-70.08
-44.65,-62.03,-70.67
-47.52,-63.50,-72.88
-52.96,-65.56,-76.71
-63.25,-68.64,-84.26
-73.11,-109.14,-92.45
-81.97,-107.58,-100.94
-88.07,-106.73,-107.25
-91.27,-106.63,-110.23
-91.22,-106.98,-109.39
-90.18,-107.37,-107.35
-88.30,-107.79,-104.59
-86.32,-108.05,-102.81
-85.00,-108.15,-101.84
-83.98,-108.12,-101.42
-83.88,-108.00,-101.60
-84.06,-107.87,-101.64
-84.14,-107.81,-101.53
-84.06,-107.73,-101.06
-83.82,-107.74,-100.60
-83.70,-107.73,-100.57
-83.89,-107.69,-100.94
-84.43,-107.59,-101.43
-84.56,-107.56,-101.42
-84.34,-107.61,-101.16
-84.01,-107.65,-100.69
-83.60,-107.71,-100.28
-82.87,-107.82,-99.76
-82.56,-107.88,-99.49
-82.39,-107.92,-99.30
-82.24,-107.96,-99.16
-82.22,-107.95,-99.10
-82.29,-107.91,-99.12
-82.25,-107.89,-99.09
-82.40,-107.85,-99.22
