97.90
-71.06,-112.22,-95.57
-68.61,-112.01,-92.13
-69.09,-111.67,-92.82
-70.00,-111.02,-94.14
-70.80,-110.51,-95.72
-71.33,-110.26,-97.59
-71.75,-110.20,-99.87
-72.35,-110.32,-103.63
-72.98,-110.46,-107.46
-73.53,-110.51,-110.73
-73.66,-110.89,-113.35
-73.39,-111.53,-114.92
-72.95,-112.06,-115.27
-72.35,-112.31,-114.30
-71.72,-112.38,-112.71
-71.15,-112.28,-111.02
-70.27,-112.27,-108.31
-69.54,-112.47,-106.65
-69.00,-112.77,-106.12
-68.88,-112.94,-107.22
-69.15,-112.81,-108.60
-69.33,-112.65,-110.06
-68.95,-112.82,-111.38
-68.52,-113.00,-111.49
-68.23,-112.99,-110.45
-68.10,-112.80,-108.54
-68.18,-112.30,-103.83
-68.06,-112.12,-98.49
-67.28,-112.73,-92.16
-66.17,-66.11,-86.15
-65.28,-65.07,-80.65
