-68.00,-118.68,-96.23
-67.73,-121.96,-99.93
-62.91,-129.73,-101.61
-45.82,-138.20,-92.83
-24.51,-32.05,-84.39
-7.17,-18.99,-79.14
11.57,-4.35,-71.57
28.67,11.37,-62.61
45.08,26.23,-47.89
57.55,37.94,-23.46
66.81,48.18,0.64
94.82,63.18,59.03
117.09,116.14,91.31
136.01,117.78,116.27
140.19,118.20,128.06
132.88,115.40,132.45
117.75,107.96,129.62
95.37,83.08,77.61
71.80,68.52,-9.15
53.84,39.32,-19.58
43.14,20.41,-26.69
33.51,5.96,-28.48
36.62,-2.26,-17.86
43.33,-11.36,-12.74
47.12,-16.43,-12.82
47.50,-17.53,-16.17
47.73,-16.92,-16.97
