-67.10,-121.27,-100.78
-62.48,-127.26,-102.23
-48.65,-141.25,-100.18
-22.91,-24.37,-88.76
2.12,-9.17,-79.33
24.92,6.84,-68.68
46.38,23.12,-51.49
64.70,38.96,-21.15
78.12,50.95,17.23
92.27,55.38,51.77
113.69,57.02,81.12
153.21,121.45,134.61
143.31,118.08,140.27
122.45,108.79,134.23
97.11,82.53,87.79
73.22,69.64,-3.55
53.84,40.33,-19.20
37.64,19.34,-14.61
33.86,8.32,-11.46
34.28,-3.66,-16.62
39.60,-11.54,-19.14
44.96,-15.62,-21.70
45.21,-17.97,-20.47
45.43,-18.37,-18.62
45.62,-15.98,-18.45
46.00,-15.71,-18.39
