12.36,-19.23,29.09
-6.38,16.98,68.47
-23.74,37.00,60.97
-31.81,36.93,33.46
-40.01,19.50,-14.57
-17.93,-20.66,-62.33
19.63,-27.84,-50.82
8.53,-32.90,-24.68
22.10,-17.34,-3.54
11.10,-10.48,1.53
39.88,-6.94,22.87
44.92,-12.80,7.28
41.96,-17.46,-23.39
31.19,-16.62,-64.98
-8.03,2.31,-99.46
-81.21,26.86,-38.61
-34.50,-20.94,-43.34
-36.56,37.93,-1.63
20.09,50.81,50.09
9.68,0.27,54.13
0.90,-5.23,25.75
7.32,5.56,13.32
