-64.77,-65.27,-89.66
-26.54,-56.80,-77.76
9.56,-46.15,-63.23
17.06,-30.13,-55.62
25.50,-10.93,-53.04
36.08,7.57,-49.88
48.32,22.44,-41.06
59.73,34.76,-27.91
70.13,42.14,-5.65
79.91,47.38,18.40
90.46,50.63,42.04
100.13,51.65,60.06
109.72,54.10,74.64
119.97,58.05,88.21
138.17,119.47,107.49
135.54,117.08,111.94
124.61,112.30,108.89
105.08,74.30,88.68
80.20,73.55,29.62
61.65,55.08,-6.51
50.11,27.44,-24.28
36.30,11.40,-25.09
35.82,-6.66,-11.54
37.35,-15.25,-10.72
39.52,-21.17,-13.80
40.99,-24.74,-14.96
42.80,-26.86,-14.82
44.98,-27.44,-13.78
45.95,-26.68,-14.00
