-61.98,-65.63,-87.74
-18.26,-57.41,-75.83
17.67,-46.43,-60.92
25.69,-31.10,-50.75
31.55,-14.08,-43.91
35.93,5.56,-44.00
45.18,22.20,-39.94
56.11,35.00,-25.77
66.78,44.79,-4.41
77.64,51.38,22.75
88.93,52.83,46.34
98.85,53.12,61.82
108.80,56.36,75.76
120.00,118.44,91.57
129.60,112.32,119.55
116.99,106.99,118.66
99.65,98.50,96.54
76.97,77.32,-3.37
54.95,55.24,-20.30
39.17,27.93,-22.97
31.66,16.14,-26.56
28.97,2.99,-22.89
34.19,-8.76,-7.73
38.28,-15.08,-8.92
39.95,-17.77,-13.10
41.54,-19.50,-15.95
43.03,-20.02,-15.74
