-80.33,-108.18,-100.84
-73.25,-110.62,-94.40
-58.76,-63.34,-85.53
-41.55,-55.20,-77.94
-26.81,-46.12,-71.79
-17.04,-38.17,-69.04
-10.28,-29.22,-70.24
-8.08,-20.76,-76.15
-6.71,-11.28,-84.90
-6.57,-178.00,-95.58
-7.84,174.83,-107.36
-10.66,170.10,-114.60
-11.31,167.59,-114.50
-10.74,166.91,-113.51
-13.57,167.15,-115.58
-18.77,168.88,-117.77
-23.95,172.49,-118.74
-28.57,176.25,-118.91
-33.85,-179.96,-119.07
-40.93,-178.72,-123.44
-45.42,-177.83,-126.59
-43.57,-177.63,-120.01
-48.26,-176.19,-121.68
-44.19,-176.80,-118.98
