-93.57,-106.95,-105.16
-73.03,-110.40,-91.88
-7.16,-64.00,-75.03
39.51,-57.06,-61.86
46.01,-49.86,-50.02
53.63,-43.78,-38.40
51.94,-36.10,-35.30
42.11,-26.58,-46.43
39.74,-20.74,-52.81
39.68,-12.53,-59.24
13.79,0.92,-83.10
-10.91,169.41,-106.27
-27.43,165.28,-117.30
-40.52,165.79,-112.33
-35.49,167.09,-111.64
-37.49,164.67,-119.20
-44.39,164.60,-121.65
-46.54,164.81,-121.08
-50.38,165.01,-120.74
-53.15,166.77,-121.34
-56.99,175.93,-122.47
-59.09,178.56,-123.54
-63.16,179.46,-124.49
-63.94,179.39,-121.17
-69.23,178.84,-122.26
-67.91,179.02,-120.28
-64.96,179.02,-118.54
