-92.71,-112.03,-111.40
-85.93,-117.48,-109.98
-75.97,-123.63,-103.63
-62.62,-131.89,-97.59
-45.89,-140.73,-93.25
-36.28,-149.65,-92.95
-31.20,-157.60,-94.32
-34.73,-166.11,-100.11
-45.80,-176.47,-110.19
-56.15,174.86,-117.70
-65.56,169.11,-121.32
-72.42,164.92,-123.58
-75.61,162.89,-125.03
-75.01,163.01,-125.12
-75.40,163.93,-124.91
-77.40,165.99,-125.00
-79.74,168.65,-126.06
-83.71,170.78,-127.90
-92.28,172.51,-126.32
-101.17,173.50,-123.42
-113.30,174.67,-119.80
-115.21,176.04,-121.48
-110.56,177.60,-119.00
-112.44,177.30,-119.11
-113.66,177.55,-118.68
-113.60,177.55,-118.98
-114.25,177.60,-116.86
