-78.73,-111.43,-111.45
-79.09,-111.22,-110.77
-79.60,-110.99,-109.28
-77.50,-111.71,-104.12
-71.77,-115.44,-97.58
-52.49,-57.71,-87.08
-17.98,-47.95,-76.11
-11.24,-36.82,-74.76
-13.15,-25.71,-81.45
-15.67,-166.85,-92.01
-18.98,-177.58,-104.83
-27.57,174.97,-117.01
-39.09,172.74,-120.09
-45.16,170.51,-119.02
-42.85,169.39,-119.88
-44.76,169.96,-121.28
-45.35,170.01,-121.31
-45.77,171.24,-121.14
-48.06,172.82,-121.31
-51.40,175.10,-121.08
-53.68,178.04,-121.04
-59.16,-179.64,-121.42
-64.64,-178.26,-120.30
-75.81,-178.46,-122.92
-72.99,-176.91,-122.33
-68.04,-175.68,-121.40
-69.01,-176.04,-121.41
-69.43,-176.32,-121.21
