-70.01,-125.62,-106.21
-70.45,-125.85,-107.03
-73.36,-125.17,-109.77
-78.58,-123.91,-114.24
-92.15,-121.86,-125.23
-97.87,-121.11,-129.86
-100.62,-120.00,-132.59
-100.31,-118.74,-132.43
-98.58,-117.73,-128.88
-92.33,-117.12,-120.72
-61.56,-124.17,-96.22
-49.85,-50.58,-89.24
-41.43,-46.90,-84.66
-37.17,-43.99,-83.14
-37.84,-42.47,-84.92
-41.80,-43.90,-87.62
-49.28,-132.12,-91.50
-60.83,-127.29,-98.28
-88.73,-121.95,-116.92
-99.96,-121.16,-124.14
-104.61,-120.06,-128.35
-103.49,-118.21,-130.40
-100.99,-116.03,-130.68
-99.77,-114.95,-127.70
-97.22,-115.56,-119.91
-87.23,-117.73,-108.91
-51.63,-52.31,-89.56
-36.76,-44.52,-84.79
-28.39,-38.68,-82.80
-26.03,-36.98,-82.16
-28.34,-38.89,-82.53
-33.38,-43.17,-83.68
-43.22,-49.42,-86.73
-63.61,-123.91,-93.69
-83.79,-118.17,-104.20
-91.53,-113.66,-115.74
-93.77,-109.56,-126.56
-93.85,-106.96,-133.29
-91.47,-106.24,-131.85
-87.86,-107.66,-125.89
-84.12,-110.39,-119.95
-81.30,-114.60,-115.66
-77.88,-119.10,-109.80
-69.34,-124.24,-100.84
-52.81,-130.84,-92.51
-39.81,-41.21,-88.92
-32.13,-34.23,-88.19
-29.13,-30.60,-88.62
-31.18,-148.88,-90.07
-36.98,-146.38,-93.80
-44.04,-142.47,-98.56
-51.34,-136.62,-101.96
-61.95,-128.65,-104.16
-80.08,-122.30,-111.26
-116.44,-120.76,-119.97
-144.24,-120.93,-124.41
-130.43,-120.96,-124.89
-104.91,-120.62,-122.79
-84.15,-121.00,-118.76
-74.29,-122.64,-114.13
-69.84,-124.27,-109.46
-57.38,-129.71,-100.28
-51.73,-133.73,-98.44
-48.84,-135.92,-97.48
-48.72,-135.92,-97.15
-50.72,-134.35,-97.51
-54.03,-132.09,-98.68
-57.91,-129.95,-100.87
-72.90,-125.13,-111.63
-74.27,-124.62,-112.60
-73.85,-124.38,-112.52
-72.65,-124.31,-111.56
-62.36,-127.79,-103.63
-61.98,-127.81,-103.29
