-78.60,-116.99,-95.75
-63.07,-118.60,-90.49
-30.03,-57.16,-80.56
-25.24,-55.25,-77.70
-25.74,-54.09,-76.63
-29.47,-54.31,-77.34
-37.27,-55.98,-79.97
-49.60,-58.70,-84.81
-100.12,-113.92,-110.91
-119.24,-113.01,-120.97
-130.51,-112.68,-128.77
-134.15,-112.27,-133.51
-132.25,-111.45,-134.61
-129.64,-110.41,-130.36
-123.23,-110.05,-119.01
-93.55,-111.83,-100.95
-53.78,-61.98,-86.07
-31.54,-55.20,-78.39
-19.70,-51.07,-74.15
-19.82,-51.15,-73.26
-29.25,-54.05,-76.22
-43.55,-58.34,-80.82
-62.21,-62.54,-89.76
-98.34,-114.17,-111.34
-119.77,-113.91,-121.24
-130.57,-113.58,-129.13
-131.94,-112.70,-134.44
-129.31,-111.51,-135.86
-121.52,-110.42,-130.80
-110.73,-110.65,-119.35
-47.56,-58.77,-83.51
-36.55,-53.77,-78.97
-30.29,-51.48,-77.02
-29.64,-51.73,-77.33
-34.04,-53.42,-79.36
-42.19,-55.73,-82.73
-54.86,-58.91,-87.93
-101.50,-113.41,-111.02
-110.28,-113.22,-115.43
-117.48,-113.13,-116.98
-116.66,-112.97,-116.27
-110.72,-112.92,-113.49
-102.07,-113.36,-108.64
-66.98,-118.32,-92.57
-60.08,-60.45,-89.81
-56.72,-59.78,-88.44
-56.71,-59.82,-88.43
-59.80,-60.40,-89.69
-65.44,-118.49,-91.95
