-76.06,-124.72,-108.79
-78.76,-123.91,-111.01
-85.77,-122.47,-116.16
-114.32,-121.68,-129.90
-141.38,-122.81,-134.99
-153.23,-122.99,-137.69
-149.36,-121.48,-137.04
-128.62,-118.45,-130.86
-90.47,-117.44,-116.13
-64.10,-123.86,-101.94
-49.46,-134.62,-97.81
-39.56,-143.75,-97.46
-33.13,-150.22,-99.14
-33.55,-149.08,-96.40
-38.63,-143.50,-94.23
-48.38,-134.99,-95.46
-62.44,-126.79,-102.37
-82.48,-121.55,-114.98
-103.94,-120.63,-128.36
-116.57,-121.30,-137.10
-121.35,-121.22,-141.76
-121.08,-119.68,-143.12
-116.28,-117.09,-140.05
-104.26,-115.19,-128.67
-81.13,-117.47,-109.74
-58.63,-126.36,-95.86
-43.04,-137.82,-91.14
-33.06,-34.03,-88.73
-27.97,-31.13,-86.18
-27.79,-31.82,-85.31
-32.12,-34.86,-86.70
-40.88,-139.54,-90.55
-52.97,-132.09,-96.95
-68.81,-124.72,-106.92
-92.31,-119.62,-124.08
-113.89,-118.70,-140.61
-119.69,-118.55,-147.53
-115.93,-117.43,-146.33
-109.28,-115.97,-139.81
-98.48,-115.60,-127.55
-84.97,-117.78,-112.53
-65.68,-123.77,-98.67
-44.83,-45.07,-89.77
-32.02,-32.35,-89.63
-26.89,-157.84,-97.00
-25.25,-161.44,-101.50
-27.57,-158.74,-100.75
-26.00,-32.29,-84.10
34.51,-50.39,-79.61
155.73,-122.70,-95.48
-162.08,-119.17,-110.25
-118.91,-118.61,-118.72
-104.48,-119.49,-121.17
-102.16,-120.47,-120.50
-99.29,-120.37,-119.40
-91.21,-119.95,-117.13
-83.23,-120.20,-113.38
-60.78,-126.32,-97.49
-55.22,-129.58,-95.42
-52.73,-131.35,-94.70
-53.20,-131.25,-95.07
-56.22,-129.50,-96.35
-61.09,-126.85,-98.61
