-66.31,-127.10,-105.19
-66.28,-127.68,-106.54
-68.04,-127.15,-108.53
-70.59,-125.83,-110.97
-72.70,-124.76,-113.83
-77.50,-122.24,-121.55
-81.64,-120.87,-126.32
-85.60,-120.30,-130.01
-89.00,-120.59,-130.77
-94.57,-120.95,-128.06
-98.18,-119.82,-120.84
-85.40,-119.24,-108.17
-60.72,-123.07,-93.19
-41.47,-47.25,-83.90
-28.65,-35.59,-81.01
-20.57,-27.25,-79.87
-17.65,-24.04,-78.82
-20.54,-25.88,-79.13
-28.31,-31.90,-81.59
-39.58,-40.57,-87.54
-53.33,-130.01,-97.46
-69.88,-122.67,-110.18
-86.81,-120.72,-122.45
-92.48,-121.77,-127.83
-93.05,-122.31,-129.36
-95.75,-121.77,-129.84
-95.00,-119.89,-127.18
-86.32,-118.49,-118.52
-72.10,-120.00,-105.61
-57.22,-125.61,-94.27
-43.76,-45.02,-87.92
-32.16,-36.06,-83.66
-24.98,-30.03,-81.33
-23.30,-26.55,-83.07
-25.39,-27.10,-85.49
-31.24,-31.72,-88.48
-38.63,-142.27,-93.37
-46.36,-135.62,-97.04
-56.01,-128.14,-100.54
-67.42,-122.17,-107.09
-76.19,-119.67,-113.69
-78.02,-119.44,-116.10
-77.13,-119.84,-114.30
-74.60,-120.70,-109.72
-69.93,-122.30,-103.89
-55.18,-126.78,-92.14
-48.16,-48.84,-89.16
-42.75,-43.71,-88.72
-39.72,-39.88,-89.79
-41.09,-139.71,-91.00
-46.91,-135.85,-93.34
-55.60,-130.63,-97.45
-75.08,-121.76,-109.83
-81.15,-119.79,-114.93
-83.82,-119.58,-116.53
-81.81,-120.46,-114.78
-76.86,-122.22,-111.55
-72.60,-123.97,-108.30
-59.90,-128.97,-99.78
-56.24,-131.15,-98.32
-54.73,-132.29,-98.06
-55.70,-131.89,-98.79
-58.73,-130.18,-100.33
