-161.92,-100.56,-117.88
-116.13,-101.68,-102.03
-81.74,-107.30,-92.91
-72.79,-118.44,-93.75
-78.25,-134.62,-98.79
-104.44,-149.83,-96.62
168.51,-159.45,-90.88
142.96,-8.17,-85.90
156.38,4.78,-86.11
-178.35,14.07,-88.23
-170.50,24.11,-87.53
-173.98,32.90,-86.24
162.73,40.90,-86.43
63.65,48.56,-88.56
69.71,53.78,-86.29
66.67,57.76,-85.56
65.43,60.97,-85.81
65.44,63.45,-87.01
66.19,65.06,-87.79
66.53,65.41,-87.67
65.63,64.66,-88.11
64.25,63.37,-88.52
63.10,61.99,-88.41
62.30,61.01,-88.37
62.33,60.37,-87.74
