-105.34,-102.73,-97.96
-129.44,-102.15,-97.35
-154.23,-102.37,-93.94
3.25,-74.42,-80.90
31.51,-65.81,-79.30
-39.71,-48.99,-88.23
-54.04,-151.30,-97.32
-62.23,-167.64,-98.83
-67.53,178.69,-94.58
-27.32,166.99,-92.09
-45.48,156.10,-93.65
-70.16,146.43,-93.92
14.85,138.97,-91.18
34.21,132.12,-92.67
15.75,126.90,-100.05
23.99,123.54,-101.34
37.99,120.71,-102.39
48.94,118.71,-101.81
54.14,117.08,-102.76
56.69,116.13,-103.56
57.95,115.50,-103.31
58.29,115.14,-103.38
57.81,115.34,-102.84
56.48,115.81,-100.93
