-86.00,-111.80,-104.25
-117.12,-109.74,-105.05
119.95,-118.59,-90.51
117.45,-46.19,-80.82
129.86,-26.11,-78.02
148.55,-6.19,-80.01
179.31,13.65,-84.50
-143.13,145.05,-91.01
-119.44,126.50,-96.58
-110.96,112.95,-93.01
-109.76,74.47,-79.90
-115.71,75.79,-61.78
-131.34,80.18,-31.99
-142.62,79.37,-8.40
-160.19,77.85,0.31
-163.28,76.49,-1.31
-162.22,75.66,-7.77
