12.88,0.67,10.48
-7.28,7.61,26.42
-7.08,3.12,27.34
1.29,-14.78,-11.72
5.95,-14.62,-4.14
-7.91,-1.48,-20.58
-11.15,13.75,-1.18
-2.22,34.77,-33.49
3.87,6.52,-52.94
4.41,-7.10,-39.42
-8.76,-17.19,-13.24
-6.44,-16.78,13.10
-3.71,-9.67,31.90
9.74,5.65,26.42
19.60,24.53,-27.70
-30.41,-29.17,10.35
