-80.63,-112.63,-117.56
-72.38,-119.45,-112.07
-61.11,-129.30,-106.56
-48.95,-138.93,-100.83
-37.50,-149.38,-98.90
-24.85,-159.72,-95.17
-15.77,-172.38,-98.84
-8.41,175.64,-103.01
-8.27,166.03,-111.71
-11.64,160.74,-119.60
-18.31,159.86,-126.78
-29.06,160.94,-132.08
-33.39,162.83,-132.71
-46.02,169.28,-135.73
-51.18,172.61,-134.88
-57.28,175.01,-137.88
-58.13,173.99,-135.71
-56.03,169.75,-133.78
-54.24,163.96,-132.21
-55.00,158.14,-130.67
-51.12,156.95,-127.81
-55.66,156.57,-129.63
-55.75,156.23,-130.62
