-75.70,-116.10,-113.55
-64.92,-126.69,-109.28
-51.72,-137.47,-102.90
-39.95,-149.66,-103.01
-28.88,-161.27,-101.96
-20.86,-174.28,-106.16
-13.70,173.28,-109.18
-12.45,162.83,-115.57
-16.94,155.54,-124.46
-20.20,150.58,-128.29
-18.19,146.99,-126.42
-21.20,146.12,-126.90
-24.59,149.74,-124.66
-31.69,157.01,-124.16
-40.27,165.83,-125.25
-50.30,173.04,-130.72
-55.93,176.83,-132.54
-58.36,177.20,-132.64
-55.73,174.91,-129.29
-52.08,171.04,-127.50
-48.54,164.09,-127.93
-49.09,161.02,-128.81
-47.28,161.28,-128.65
-47.77,157.96,-123.47
