691,210,876
2465,-251,2677
3904,625,6855
2868,2741,10124
-1055,5095,9476
-4382,4286,6399
-6541,2230,3085
-8674,1180,-1635
-8802,301,-6421
-6117,-1525,-9646
-165,-2592,-11307
4290,-2854,-7607
3118,-2498,-2957
2830,-654,-2556
3108,195,-1456
4982,430,143
7430,930,2330
11325,-49,1662
15264,-4892,-989
7139,-6626,-11240
-5208,-3021,-14217
-7642,-1239,-20567
-20141,3178,-4297
-16218,4093,1430
-2056,8443,-1682
3644,6877,2710
1548,3786,6403
1731,1870,6288
1797,432,5707
1756,787,3156
1509,-153,1899
1164,56,953
1182,-87,675
335,399,1033
1447,-566,2306
205,-302,1174
