-150.66,-106.71,-122.13
-146.28,-107.52,-112.58
-106.49,-112.64,-98.33
-41.94,-54.36,-86.06
-11.72,-37.80,-75.21
2.22,-21.04,-69.05
14.99,-3.59,-64.38
29.78,14.73,-58.42
44.76,33.06,-46.53
57.21,52.32,-29.48
70.24,71.88,-18.15
82.68,84.51,-14.92
91.20,92.95,-139.75
100.61,101.83,-151.32
91.40,104.14,-122.81
62.59,69.34,-75.54
44.37,54.31,-54.78
34.29,31.54,-47.09
24.91,5.62,-45.52
15.28,-21.47,-42.22
18.19,-46.50,-34.94
46.74,-58.47,-4.40
69.01,-68.20,13.69
84.57,-73.80,-21.53
95.30,-74.28,-56.91
104.30,-73.63,-83.10
108.62,-107.56,-93.44
108.82,-107.11,-95.81
103.36,-102.93,-91.95
99.21,-99.18,-90.14
96.81,-95.65,-100.48
105.56,-97.25,-141.37
116.73,-101.59,-132.30
128.12,-105.45,-129.38
130.71,-104.93,-131.31
125.51,-102.77,-132.81
122.22,-101.91,-133.86
