1734,714,2389
1107,2057,4762
659,3884,7135
-1578,4676,7654
-4435,3713,4934
-4936,1784,1596
-4488,-995,1381
-4248,-2309,1728
-4449,-3982,-1693
-3196,-3443,-7324
1753,-3125,-9098
5128,-2979,-5156
4043,-2153,-1428
3457,-623,-1925
6048,993,-482
9009,2806,1777
14519,2343,-326
17313,-3282,-7732
3892,-6678,-19170
-12330,-2117,-17969
-19249,-1495,-10522
-15868,-6408,988
-9932,4,-4659
-2204,10854,4340
-266,8571,5859
998,2525,5590
2309,1661,4593
2373,2089,3487
2374,-20,3134
2782,-1131,3460
1432,-496,1710
809,668,1345
567,444,1031
