686,778,1256
1234,1628,3839
-579,2501,6060
-2238,2938,8296
-4442,1875,7652
-4570,-403,4416
-3449,-2184,1242
-2928,-3643,-541
-3070,-5114,-3477
-1874,-4023,-7728
1218,-1028,-8556
3810,34,-5220
4383,349,-1555
3830,1234,373
3356,1690,1603
4943,2049,1003
8397,3803,2249
13403,3689,-1190
14271,276,-10857
836,-2325,-20470
-11677,-9237,-16848
-17597,-11743,-11005
-15930,-3969,-3000
-8953,4732,2559
-484,8328,8685
-37,6821,5404
815,2701,5480
1151,2642,5996
1108,2436,3609
1444,1604,2149
953,1906,1382
-418,1185,204
-534,920,872
890,-753,1120
923,-961,584
258,-617,1234
2,-916,838
-192,-1066,-283
-829,-636,-397
-949,-155,-447
