1020,302,1906
2788,522,5425
926,2524,7804
-2620,4543,8233
-4664,4367,4876
-4558,1533,2519
-4792,-945,99
-6779,-1502,-3317
-5115,-2767,-7902
1920,-3656,-9948
6024,-3187,-4871
5534,-2026,-750
4035,-543,171
3103,-1164,-1265
5534,-8,-628
9681,1684,304
15438,-410,-1797
16538,-4096,-11529
-4320,-1471,-20401
-16698,-1516,-17997
-21708,-3390,-8108
-12855,2880,-2959
-3358,9126,6341
804,7428,6572
890,4113,6476
1707,2472,7320
2421,2665,5844
1990,197,3660
2872,944,3672
1732,554,1815
886,360,719
924,-1025,-22
790,-499,970
181,-274,1315
-317,-86,896
-652,-880,-325
-309,-1105,-348
-437,-847,-237
-822,-147,-281
-802,-26,-236
