-84.14,-108.06,-96.28
-88.62,-107.91,-98.48
-98.76,-107.67,-102.66
-116.07,-107.54,-109.39
-140.59,-107.57,-118.59
-161.88,-108.07,-128.10
-173.85,-108.99,-135.77
179.84,-110.00,-141.80
179.14,-109.98,-143.71
-178.17,-109.16,-142.84
-174.08,-107.64,-137.86
-173.09,-106.19,-130.20
-169.02,-104.97,-111.53
-112.77,-106.46,-91.35
10.07,-69.00,-70.24
12.51,-64.24,-58.64
7.57,-59.37,-52.97
2.00,-54.74,-50.06
-0.89,-51.47,-48.61
-3.59,-49.52,-48.47
-6.81,-50.44,-49.32
-12.12,-53.28,-52.01
-20.62,-58.80,-58.07
-32.55,-66.41,-68.60
-60.46,-71.59,-85.55
-123.21,-106.19,-108.66
-152.38,-106.67,-126.78
-167.90,-107.71,-138.11
-173.30,-108.07,-141.90
-175.56,-107.37,-144.16
-175.92,-106.35,-144.20
-167.87,-105.02,-140.41
-155.37,-103.83,-133.70
-129.91,-103.01,-117.77
-98.17,-103.60,-100.12
-48.51,-73.56,-78.76
-26.77,-69.80,-67.87
-15.95,-65.79,-60.60
-9.98,-62.09,-55.67
-7.50,-58.88,-53.32
-9.19,-56.78,-53.59
-11.64,-56.90,-54.88
-15.71,-58.39,-56.62
-24.46,-61.40,-60.69
-34.27,-64.57,-65.93
-51.52,-69.31,-76.28
-69.01,-72.79,-87.11
-102.96,-105.07,-115.53
-115.33,-105.64,-126.08
-128.84,-106.36,-133.79
-140.37,-106.70,-137.49
-146.48,-106.43,-137.72
-143.32,-105.65,-135.06
-132.40,-104.82,-129.50
-114.84,-104.34,-119.04
-99.44,-104.58,-107.69
-82.74,-105.72,-95.89
-65.26,-72.44,-85.39
-42.18,-69.75,-73.88
-25.78,-66.67,-64.98
-18.05,-62.92,-59.43
-17.05,-59.19,-57.36
-17.99,-55.71,-57.49
-19.62,-55.24,-59.02
-23.44,-57.22,-62.60
-27.15,-60.20,-66.91
-32.60,-63.75,-73.19
-49.16,-67.92,-84.24
-93.14,-109.51,-94.18
-122.43,-108.05,-102.97
-117.24,-107.56,-109.22
-110.93,-107.32,-113.22
-110.29,-107.06,-114.66
-109.82,-106.75,-115.14
-108.38,-106.68,-114.14
-104.47,-106.90,-110.74
-98.12,-107.46,-106.38
-87.83,-108.48,-100.12
-79.01,-109.38,-95.08
-71.27,-110.31,-90.97
-66.20,-68.83,-88.33
-63.44,-68.34,-86.94
-62.16,-68.20,-86.39
-63.13,-68.32,-86.91
-65.47,-68.64,-88.10
-68.51,-69.12,-89.62
-73.31,-110.24,-92.12
