135.22,-113.14,-103.77
132.83,-112.42,-103.63
127.16,-111.45,-100.82
126.40,-111.42,-99.14
128.07,-111.54,-100.18
127.41,-111.17,-102.87
123.95,-110.37,-103.14
125.50,-110.52,-105.34
127.11,-111.03,-107.54
127.42,-111.24,-111.23
126.82,-111.19,-113.88
125.43,-111.04,-115.39
179.98,179.84,158.16
124.31,-111.44,-116.19
123.15,-111.87,-115.40
122.82,-112.71,-116.03
121.62,-113.85,-115.85
118.42,-113.12,-112.14
118.69,-114.60,-110.96
119.38,-115.93,-110.52
119.94,-116.71,-111.90
120.42,-117.02,-111.88
121.34,-117.41,-112.11
121.83,-117.53,-112.61
121.54,-117.42,-113.22
121.25,-117.37,-113.87
121.23,-117.08,-114.47
120.92,-116.69,-114.45
120.36,-116.16,-113.42
119.59,-115.51,-110.81
118.97,-115.22,-107.58
118.46,-115.18,-104.36
118.08,-115.38,-101.55
117.49,-115.45,-98.80
116.95,-115.46,-96.45
116.50,-115.44,-94.80
115.83,-115.21,-93.39
115.01,-115.00,-90.05
115.08,-64.57,-87.56
115.05,-64.16,-84.46
115.03,-63.85,-81.65
115.08,-63.41,-78.65
115.57,-62.79,-77.84
116.16,-62.31,-78.41
110.31,-69.40,-83.55
109.79,-69.91,-83.27
109.50,-70.14,-83.11
109.42,-70.17,-83.19
109.53,-70.03,-83.45
109.65,-69.91,-83.50
109.71,-69.87,-83.62
109.65,-69.95,-83.72
109.72,-69.90,-83.94
110.01,-69.67,-84.83
110.09,-69.58,-84.98
110.30,-69.32,-84.88
110.48,-69.09,-84.69
110.57,-68.95,-84.43
110.65,-68.78,-83.85
110.75,-68.68,-84.12
110.63,-68.90,-85.13
110.56,-69.10,-86.35
110.72,-69.06,-87.64
110.89,-69.02,-88.99
110.93,-69.06,-89.88
111.19,-111.10,-90.87
111.56,-111.36,-91.73
112.04,-111.66,-93.19
112.15,-111.54,-95.12
111.96,-111.21,-96.25
111.72,-110.85,-97.11
111.35,-110.45,-96.63
111.72,-110.64,-96.50
112.30,-110.86,-97.90
112.27,-110.60,-99.60
111.60,-109.99,-99.74
111.47,-109.81,-99.44
111.81,-109.80,-100.75
112.15,-109.77,-102.59
-179.98,-0.05,-0.00
112.47,-109.77,-104.22
112.49,-109.72,-104.38
112.66,-109.74,-104.65
112.79,-109.79,-104.77
