95.44,-69.34,-88.28
-9.21,-69.18,-87.52
-54.82,-68.87,-88.10
-68.75,-68.78,-89.99
-92.24,-111.03,-92.80
-145.27,-110.81,-96.12
174.78,-110.54,-100.01
161.69,-110.22,-104.78
157.23,-110.01,-109.79
156.98,-110.02,-114.55
162.15,-110.54,-118.39
160.40,-110.74,-118.57
152.92,-110.64,-117.53
138.80,-110.61,-112.61
130.38,-110.84,-106.48
124.81,-111.41,-100.67
119.73,-111.62,-96.40
116.98,-112.48,-93.63
116.44,-112.64,-93.16
118.03,-112.82,-94.41
119.72,-112.60,-95.83
129.10,-113.15,-102.84
132.76,-113.32,-106.15
136.80,-112.95,-108.65
150.87,-113.27,-110.64
169.44,-113.77,-110.41
170.62,-113.03,-111.02
159.88,-111.72,-111.92
153.66,-109.89,-114.27
160.25,-108.76,-114.96
-179.74,-108.35,-113.48
-135.83,-108.68,-107.47
-106.08,-109.18,-102.23
-94.08,-109.32,-98.38
-85.94,-109.39,-95.59
-87.63,-109.72,-96.61
-95.24,-109.67,-98.11
-118.83,-109.18,-100.56
175.65,-107.48,-102.03
168.26,-106.42,-100.93
-105.50,-104.25,-100.56
-98.84,-103.75,-100.15
-90.95,-103.68,-97.97
-80.98,-104.23,-93.32
-72.14,-74.37,-88.38
-65.15,-72.45,-84.52
-58.23,-70.61,-80.93
-51.59,-69.10,-77.84
-46.27,-67.93,-75.75
-42.93,-67.62,-74.54
-43.16,-68.17,-74.27
-48.33,-68.85,-75.27
-55.19,-69.60,-76.80
-60.52,-70.40,-78.28
-64.25,-70.78,-80.37
-67.75,-71.28,-83.90
-70.50,-71.97,-87.33
-73.35,-107.40,-91.34
-76.84,-106.91,-96.45
-79.02,-106.65,-99.59
-79.68,-106.66,-100.98
-79.49,-107.09,-102.00
-78.20,-107.81,-101.95
-76.80,-108.62,-101.42
-75.60,-109.31,-100.66
-74.90,-109.02,-98.72
-74.75,-108.01,-96.58
-74.53,-106.86,-93.77
-73.20,-73.94,-87.54
-71.00,-73.10,-81.96
-68.90,-71.50,-79.26
-67.55,-70.60,-77.42
-66.63,-70.25,-76.08
-65.63,-69.46,-76.26
-64.54,-68.34,-77.57
-63.81,-67.51,-79.51
-63.62,-67.46,-80.35
-62.67,-67.18,-79.10
-62.14,-66.06,-79.55
-111.32,22.70,5.07
-62.16,-66.41,-76.95
-61.80,-64.91,-78.96
-61.58,-63.43,-82.33
-61.52,-62.53,-85.50
-61.86,-62.33,-88.01
-62.57,-62.68,-89.59
-63.31,-116.69,-90.00
-63.70,-63.83,-89.65
-63.71,-64.05,-89.07
-63.65,-63.94,-89.21
-63.91,-116.35,-90.67
-64.58,-116.22,-92.00
-65.57,-115.73,-92.98
-66.37,-115.29,-93.45
-66.85,-114.66,-92.95
-66.63,-113.98,-91.19
-66.11,-66.34,-89.51
-65.75,-66.70,-88.07
-65.79,-67.63,-86.55
-65.77,-68.41,-85.47
-65.55,-68.96,-84.69
-64.79,-69.19,-83.74
-63.71,-69.13,-82.84
-62.65,-68.88,-82.12
-61.11,-68.49,-80.73
-59.49,-67.90,-79.28
-58.25,-67.06,-78.51
-58.31,-66.76,-78.96
-59.51,-66.83,-80.69
-62.01,-67.35,-83.64
-63.71,-67.75,-85.56
-64.64,-67.79,-86.79
-64.64,-67.56,-87.19
-64.32,-67.19,-87.32
-64.27,-66.68,-87.78
-64.71,-66.51,-88.36
-65.36,-66.64,-88.82
-65.99,-66.93,-89.12
-66.48,-67.23,-89.30
-66.78,-67.46,-89.35
